회차,지역,선거구명,기호,정당명,성명,한자,성별,생년월일,(연령),직업,학력,경력,경력2,year,age1,seoul,yeonsei,korea,sky,undergra,master,phd,law,politic,corp,govern,election,지지율,_merge,edu1,rating_1
3,강원,강릉시,4,무소속,최상필,崔相畢,남,1935,66,사회복지법인강릉중앙재단대표이사,관동대학교행정대학원행정박사과정2년재학,강원도의회의장,강릉농협조합장,2002,67,0,0,0,0,0,0,1,0,0,1,0,0,13.14920712,master only (1),3,13.14920712
3,강원,태백시,3,무소속,김용희,金龍熙,남,1954,47,원천기업대표,독학,공동체의식개혁국민운동협의회중앙조직위원,태백시상임공동의장,2002,48,0,0,0,0,0,0,0,0,0,1,0,0,13.14920712,master only (1),0,13.14920712
3,강원,동해시,7,무소속,전억찬,全億燦,남,1949,52,사회교육사업,고려대정책대학원2년재학,동해자동차공업고등학교교장,제3대강원도의원,2002,53,0,0,1,1,0,1,0,0,0,0,0,0,13.14920712,master only (1),2,13.14920712
3,강원,화천군,4,무소속,송지호,宋志鎬,남,1942,60,무직,화천공업고등학교(현.화천실업고)졸업,화천읍장,화천군기획감사실장,2002,60,0,0,0,0,0,0,0,0,0,0,0,0,13.14920712,master only (1),0,13.14920712
3,강원,속초시,4,무소속,최무일,崔茂一,남,1942,59,약사,관동대대학원경제학과2년졸업,속초번영회장,속초지역개발연구소장,2002,60,0,0,0,0,0,1,0,0,0,0,0,0,13.14920712,master only (1),2,13.14920712
3,강원,춘천시,3,무소속,정태섭,鄭泰燮,남,1943,59,춘천시의회의장,경희대학교교육대학원2년6개월졸,강원대학교기성회장,새마을운동중앙회춘천지회장,2002,59,0,0,0,0,0,1,0,0,0,0,0,0,13.14920712,master only (1),2,13.14920712
3,강원,화천군,3,무소속,송임수,宋林秀,남,1945,57,농업,중앙통신고등학교졸업,간동농협장,강원도의회4대부의장,2002,57,0,0,0,0,0,0,0,0,0,0,0,0,13.14920712,master only (1),0,13.14920712
3,강원,양구군,3,무소속,김현택,金鉉澤,남,1957,44,(주)선양실업대표,한림대학교경영대학원경영학과2년졸업,양구군족구협회회장,양구군자율방범대연합회장,2002,45,0,0,0,0,0,1,0,0,0,1,0,0,13.14920712,master only (1),2,13.14920712
3,강원,철원군,3,무소속,장성윤,張成潤,남,1944,57,농업,경기공업고등학교졸업,철원중.고등학교총동문회장,농업기반공사중앙지부장,2002,58,0,0,0,0,0,0,0,0,0,0,0,0,13.14920712,master only (1),0,13.14920712
3,강원,동해시,4,무소속,김진모,金振模,남,1936,65,무직,서울대학교법과대학행정학과4년졸업,동력자원부광무국장,한국석유화학공업협회상근부회장,2002,66,1,0,0,1,1,0,0,0,0,0,0,0,13.14920712,master only (1),1,13.14920712
3,강원,원주시,5,무소속,김기수,金基洙,남,1949,53,충주대학교겸임교수,홍익대학교대학원2년졸업,동아산업건설(주)근무,(주)한석엔지니어링전무,2002,53,0,0,0,0,0,1,0,0,0,0,0,0,13.14920712,master only (1),2,13.14920712
3,강원,동해시,5,무소속,김형대,金炯大,남,1943,58,상업,삼척공업고등학교졸업,사단법인동해시번영회장,회망21C동해시민연대공동대표,2002,59,0,0,0,0,0,0,0,0,0,0,0,0,13.14920712,master only (1),0,13.14920712
3,강원,양양군,3,무소속,양동창,梁東昌,남,1943,59,무,양양고등학교졸업,양양군부군수,(현)양양중.고등학교총동문회장,2002,59,0,0,0,0,0,0,0,0,0,0,0,0,13.14920712,master only (1),0,13.14920712
3,강원,평창군,4,무소속,박정렬,朴正烈,남,1970,31,임업,상지대학교대학원석사과정2년6월수료,평창환경보호연합의장,민주환경당중앙당준비위원회대표,2002,32,0,0,0,0,0,1,0,0,0,0,0,0,13.14920712,master only (1),2,13.14920712
3,강원,철원군,4,무소속,최종문,崔鍾文,남,1949,53,축산업,강원대학교농화학과4년졸업,95년철원군수출마,98년국민신당철원군수출마,2002,53,0,0,0,0,1,0,0,0,0,0,0,0,13.14920712,master only (1),1,13.14920712
3,강원,동해시,8,무소속,홍경표,洪璟杓,남,1939,63,무직,삼척대학교행정학과2학년휴학,동해시부시장,강원도청환경정책과장,2002,63,0,0,0,0,1,0,0,0,0,0,0,0,13.14920712,master only (1),1,13.14920712
3,강원,강릉시,3,무소속,정부교,鄭富敎,남,1955,46,정부교건축사사무소대표,관동대학교일반대학원건축학과2년졸업,관동대학교겸임교수,강릉시의회의원,2002,47,0,0,0,0,0,1,0,0,0,1,0,0,13.14920712,master only (1),2,13.14920712
3,강원,인제군,3,무소속,홍종표,洪宗杓,남,1941,60,상업,경희대학교정경대학경제학과4년졸업,북면번영회장,민주당속.고.양.인제지구당부위원장,2002,61,0,0,0,0,1,0,0,0,0,0,0,0,13.14920712,master only (1),1,13.14920712
3,강원,원주시,4,무소속,김광림,金光林,남,1942,59,생명&환경운동가,국민대학교행정대학원1년수료,21세기생명&환경선교본부총재,NA,2002,60,0,0,0,0,0,1,0,0,0,0,0,0,13.14920712,master only (1),2,13.14920712
3,강원,고성군,3,무소속,황종국,黃鍾國,남,1937,65,고성군수,동광중학교졸업,고성군의회의장,고성군번영회장,2002,65,0,0,0,0,0,0,0,0,1,0,0,0,13.14920712,master only (1),0,13.14920712
3,강원,홍천군,3,무소속,이상구,李相九,남,1941,60,무직,성균관대학교법률학과4년졸업,"강원도의회제4대,5대의원",산림조합장역임,2002,61,0,0,0,0,1,0,0,0,0,0,0,0,13.14920712,master only (1),1,13.14920712
3,강원,횡성군,3,무소속,정우철,鄭瑀澈,남,1942,59,사회사업,경희대학교법과대학법학과4년졸업,농협횡성군지부장,(현)횡성군번영회장,2002,60,0,0,0,0,1,0,0,0,0,0,0,0,13.14920712,master only (1),1,13.14920712
3,강원,삼척시,3,무소속,김주선,金周善,남,1959,42,무,한국방송대법학과4년수료,삼척동해신문발행인,강원지역신문협의회장,2002,43,0,0,0,0,0,0,0,0,0,0,0,0,13.14920712,master only (1),0,13.14920712
3,강원,양구군,4,무소속,임경순,任璟淳,남,1939,62,공무원,강원대학교경영대학원행정학과2년졸업,(현)양구군수,강원도내무국장,2002,63,0,0,0,0,0,1,0,0,0,0,1,1,13.14920712,master only (1),2,13.14920712
3,강원,홍천군,2,민주당,지찬호,池燦浩,남,1937,64,무,홍익대법정학부법률학과1년퇴,강원도지방공무원교육원장명퇴,NA,2002,65,0,0,0,0,0,0,0,0,0,0,0,0,23.60000038,matched (3),0,13.14920712
3,강원,원주시,2,민주당,원창묵,元昌默,남,1960,41,건축사,중앙대학교대학원도시공학과2년졸업,원주시의회의원2.3대의원,세명대학교건축과겸임교수,2002,42,0,0,0,0,0,1,0,0,0,0,0,0,23.60000038,matched (3),2,13.14920712
3,강원,고성군,2,민주당,이경도,李京度,남,1953,48,고성군의회의원,건국대학교법학과4년졸업,국민생활체육고성군축구연합회부회장,고성군의료보험조합근무,2002,49,0,0,0,0,1,0,0,0,1,0,0,0,23.60000038,matched (3),1,13.14920712
3,강원,철원군,2,민주당,이수환,李壽煥,남,1947,55,공무원,신철원중학교졸업,신철원중.종고총동문회장,(현)철원군수,2002,55,0,0,0,0,0,0,0,0,0,0,1,0,23.60000038,matched (3),0,13.14920712
3,강원,동해시,2,민주당,최경순,崔敬洵,남,1952,49,동해상공회의소회장,동국대학교법정대학정치외교학과4년졸업,동해시경제살리기범시민운동추진본부장,동해상공회의소회장,2002,50,0,0,0,0,1,0,0,0,0,1,0,0,23.60000038,matched (3),1,13.14920712
3,강원,횡성군,2,민주당,고석용,高錫龍,남,1947,54,정당인,충주산업대학교행정학과(야간)4년졸업,지방공무원36년,공근.강림면장,2002,55,0,0,0,0,1,0,0,0,1,0,0,0,23.60000038,matched (3),1,13.14920712
3,강원,삼척시,2,민주당,이영대,李永大,남,1943,59,정당인,경기대학교사회과학부행정학과3년재학,노동부공보관,건설근로자퇴직공제회전무이사,2002,59,0,0,0,0,1,0,0,0,1,0,0,0,23.60000038,matched (3),1,13.14920712
3,강원,화천군,2,민주당,정만,鄭晩,남,1946,55,무직,춘천농과대학(현.강원대학교)축산학과4년졸,농림부부이사관,국립농산물품질관리원강원지원장,2002,56,0,0,0,0,1,0,0,0,0,0,0,0,23.60000038,matched (3),1,13.14920712
3,강원,인제군,2,민주당,김장준,金長濬,남,1946,56,정당인,경희대행정대학원석사과정졸업,인제군농촌지도소장,인제중고동문회장,2002,56,0,0,0,0,0,1,0,0,1,0,0,1,23.60000038,matched (3),2,13.14920712
3,강원,정선군,2,민주당,김원창,金源昌,남,1944,57,정선군수,동국대학교경제학과4년졸업,초대정선군의회의장,(현)민선2기정선군수,2002,58,0,0,0,0,1,0,0,0,1,0,0,1,23.60000038,matched (3),1,13.14920712
3,강원,춘천시,2,민주당,배계섭,裵桂燮,남,1937,65,정무직공무원,춘천농과대학수학과1년중퇴,강원도부지사,(현)춘천시장,2002,65,0,0,0,0,1,0,0,0,0,0,1,0,23.60000038,matched (3),1,13.14920712
3,강원,강릉시,2,민주당,선복기,宣福基,남,1941,60,정당인,강릉농공고등학교졸업,강원도청근무,강원도의회의원,2002,61,0,0,0,0,0,0,0,0,1,0,0,0,23.60000038,matched (3),0,13.14920712
3,강원,영월군,2,민주당,김태수,金泰洙,남,1934,67,영월군군수,강원대임학과4년졸업,강원도영림과장,(현)영월군수,2002,68,0,0,0,0,0,0,0,0,1,0,0,0,23.60000038,matched (3),0,13.14920712
3,강원,평창군,2,민주당,김영교,金永敎,남,1958,44,농업,강릉고등학교졸업,한국농업경영인도암회장,대한스키협회이사,2002,44,0,0,0,0,0,0,0,0,0,0,0,0,23.60000038,matched (3),0,13.14920712
3,강원,태백시,2,민주당,김영규,金榮圭,남,1945,56,태백시의원,태성전문대학유통산업경영과2년졸업,태백시현안대책위원장,(현)태백시의회의장,2002,57,0,0,0,0,1,0,0,0,1,0,0,0,23.60000038,matched (3),1,13.14920712
3,강원,양양군,2,민주당,안석현,安石鉉,남,1952,49,일동자원개발합자회사대표,관동대학교토목공학과4년재학,한국자유총연맹양양군지부장,(현)일동자원개발합자회사최고경영인,2002,50,0,0,0,0,1,0,0,0,0,1,0,0,23.60000038,matched (3),1,13.14920712
3,강원,속초시,2,민주당,황돈태,黃燉泰,남,1939,62,정당인,속초고등학교졸업,강원도관광과장,속초시부시장,2002,63,0,0,0,0,0,0,0,0,1,0,0,0,23.60000038,matched (3),0,13.14920712
3,강원,동해시,3,자민련,홍순흔,洪淳昕,남,1939,63,무직,동국대학교영문과4년졸업,동해시시민과장.총무과장,동해시의회사무국장,2002,63,0,0,0,0,1,0,0,0,0,0,0,0,0,matched (3),1,13.14920712
3,강원,평창군,3,자민련,허대성,許大成,남,1941,61,농업,동국대학교경제학과3년중퇴,강원도의회의원,재향군인회평창군지회장,2002,61,0,0,0,0,1,0,0,0,0,0,0,0,0,matched (3),1,13.14920712
3,강원,속초시,3,자민련,조영두,趙榮斗,남,1952,49,정당인,연세대행정대학원1년수료,민정당상임국책연구위원(2급),"제14대,15대국회의원출마",2002,50,0,1,0,1,0,1,0,0,1,0,0,0,0,matched (3),2,13.14920712
3,강원,원주시,3,자민련,한상철,韓尙澈,남,1939,63,공무원(정무직),강원대학교대학원3년졸업,(현)원주시장,NA,2002,63,0,0,0,0,0,1,0,0,0,0,1,0,0,matched (3),2,13.14920712
3,강원,동해시,1,한나라당,김진동,金振東,남,1949,52,강원도의회의원,연세대행정대학원석사과정2년수료,동해시축구협회장,강원도의회기획행정위원장,2002,53,0,1,0,1,0,1,0,0,1,0,0,1,26.70000076,matched (3),2,13.14920712
3,강원,양양군,1,한나라당,이진호,李鎭浩,남,1946,55,상업,동국대학교농업경제학과4년졸업,강원도의원,(현)양양군번영회장,2002,56,0,0,0,0,1,0,0,0,0,0,0,1,26.70000076,matched (3),1,13.14920712
3,강원,고성군,1,한나라당,함형구,咸炯仇,남,1948,54,무직,원주대학교행정학과4년졸업,삼척군수,춘천부시장,2002,54,0,0,0,0,1,0,0,0,0,0,0,1,26.70000076,matched (3),1,13.14920712
3,강원,홍천군,1,한나라당,노승철,盧承喆,남,1943,58,정당인,한국방송통신대행정학과1년재,홍천부군수,홍천군기획실장,2002,59,0,0,0,0,0,0,0,0,1,0,0,1,26.70000076,matched (3),0,13.14920712
3,강원,강릉시,1,한나라당,심기섭,沈起燮,남,1944,57,강릉시장,성균관대학교상학과4년졸업,제13대국회의원,민선1.2기강릉시장,2002,58,0,0,0,0,1,0,0,0,1,0,0,1,26.70000076,matched (3),1,13.14920712
3,강원,영월군,1,한나라당,김신의,金信義,남,1940,61,정당인,한양대학교2년중퇴,영월군보건소장,영월군부군수,2002,62,0,0,0,0,1,0,0,0,1,0,0,1,26.70000076,matched (3),1,13.14920712
3,강원,철원군,1,한나라당,김호연,金鎬淵,남,1943,59,정당인,신철원고등학교중퇴,갈말농협조합장,철원군수,2002,59,0,0,0,0,0,0,0,0,1,0,0,1,26.70000076,matched (3),0,13.14920712
3,강원,인제군,1,한나라당,변완기,邊完基,남,1943,59,강원도의회의원,경희대학교약학대학4년졸업,제3대강원도의회내무위원장,제5대강원도의회산업경제위원회위원,2002,59,0,0,0,0,1,0,0,0,1,0,0,0,26.70000076,matched (3),1,13.14920712
3,강원,횡성군,1,한나라당,조태진,趙泰鎭,남,1937,64,횡성군수,횡성농업고등학교졸업,(현)횡성중.고등학교동문회장,(현)횡성군수,2002,65,0,0,0,0,0,0,0,0,1,0,0,1,26.70000076,matched (3),0,13.14920712
3,강원,속초시,1,한나라당,동문성,董文星,남,1937,64,속초시장,중앙대사회개발대학원2년졸업,조선일보편집국사회부기자,속초고등학교총동창회장,2002,65,0,0,0,0,0,1,0,0,1,0,0,1,26.70000076,matched (3),2,13.14920712
3,강원,춘천시,1,한나라당,류종수,柳鍾洙,남,1942,59,정당인,국립춘천농과대학임학과4년졸업,14.15대국회의원,(현)강원대학교총동창회장,2002,60,0,0,0,0,1,0,0,0,1,0,0,1,26.70000076,matched (3),1,13.14920712
3,강원,태백시,1,한나라당,홍순일,洪淳佾,남,1937,65,정무직공무원,북평고등학교졸업,"강원도평창군수,철원군수,고성군수","강원도내무국장,(현)태백시장",2002,65,0,0,0,0,0,0,0,0,0,0,1,1,26.70000076,matched (3),0,13.14920712
3,강원,화천군,1,한나라당,정갑철,鄭甲澈,남,1945,57,정당인,성동공고3년중퇴,(현)화천중.실고동문회회장,화천부군수,2002,57,0,0,0,0,0,0,0,0,1,0,0,1,26.70000076,matched (3),0,13.14920712
3,강원,원주시,1,한나라당,김기열,金起烈,남,1942,60,정당인,(구)원주대학행정학과4년수료,원주군수,원주시장,2002,60,0,0,0,0,1,0,0,0,1,0,0,1,26.70000076,matched (3),1,13.14920712
3,강원,삼척시,1,한나라당,김일동,金日東,남,1938,63,삼척시장,중앙대학교철학과1년중퇴,13대국회의원,"민선1,2대삼척시장",2002,64,0,0,0,0,1,0,0,0,1,0,0,1,26.70000076,matched (3),1,13.14920712
3,강원,평창군,1,한나라당,권혁승,權赫昇,남,1952,50,평창군수,진부고등학교졸업,(현)평창군수,NA,2002,50,0,0,0,0,0,0,0,0,1,0,0,1,26.70000076,matched (3),0,13.14920712
3,광주_전라,곡성군,3,무소속,조형래,趙亨來,남,1949,53,자영업,한양대학교법정대학법학과4년졸업,곡성군초대민선군수,곡성군초대농민회장,2002,53,0,0,0,0,1,0,0,0,0,0,0,0,16.76277351,master only (1),1,16.76277351
3,광주_전라,화순군,3,무소속,임호경,林鎬炅,남,1952,50,정치인,조선대학교정책대학원지방행정학과2년졸업,대한석탄공사노동조합화순지부장(25∼27대),(현)전라남도의회경제건설위원장,2002,50,0,0,0,0,0,1,0,0,1,0,0,1,16.76277351,master only (1),2,16.76277351
3,광주_전라,여수시,3,무소속,심정우,沈廷祐,남,1959,42,능원기업(주)대표이사,연세대학교행정대학원석사과정2년재학중,2010년세계박람회전라남도유치위원,능원기업(주)대표이사,2002,43,0,1,0,1,0,1,0,0,0,1,0,0,16.76277351,master only (1),2,16.76277351
3,광주_전라,순창군,6,무소속,임득춘,林得春,남,1933,68,공무원,연세대학교법학과4년졸업,"민선1,2기순창군수",임명제순창군수,2002,69,0,1,0,1,1,0,0,0,0,0,1,0,16.76277351,master only (1),1,16.76277351
3,광주_전라,목포시,3,무소속,김정민,金正民,남,1952,49,목포대학교교수,서울대학교환경대학원2년졸업,목포대학교사회과학연구소장,목포세계화위원회대표,2002,50,1,0,0,1,0,1,0,0,0,0,0,0,16.76277351,master only (1),2,16.76277351
3,광주_전라,진안군,4,무소속,정인철,鄭仁喆,남,1952,50,농업,전주대법학과3년휴학,제6대전라북도도의원,새마을지도자진안군협의회장,2002,50,0,0,0,0,0,0,0,0,0,0,0,0,16.76277351,master only (1),0,16.76277351
3,광주_전라,고흥군,3,무소속,박병종,朴炳淙,남,1954,48,고흥축산농협조합장,순천제일대학경영정보학과2년재학,"고흥군축산농협제11대,12대조합장",고흥군농정심의회축산.산림분과위원,2002,48,0,0,0,0,1,0,0,0,0,0,0,0,16.76277351,master only (1),1,16.76277351
3,광주_전라,남원시,4,무소속,최진영,崔珍榮,남,1962,39,(현)남원시장,경희대학교정치외교학과4년졸업,제5대전북도의회의원,새천년민주당남원시순창군지구당상임고문,2002,40,0,0,0,0,1,0,0,0,1,0,0,1,16.76277351,master only (1),1,16.76277351
3,광주_전라,익산시,7,무소속,허영근,許永根,남,1945,57,약사,원광대학교대학원정치외교학과5학기재학,(현)전라북도의회의장,NA,2002,57,0,0,0,0,0,1,0,0,0,0,0,0,16.76277351,master only (1),2,16.76277351
3,광주_전라,완도군,4,무소속,임익기,林翼機,남,1951,51,전라남도의회의원,전남대학교행정대학원1년재학,전남도의회예결위원장,"4,5,6대도의회의원",2002,51,0,0,0,0,0,1,0,0,1,0,0,0,16.76277351,master only (1),2,16.76277351
3,광주_전라,구례군,3,무소속,서기동,徐沂東,남,1949,52,무직,서울경동고등학교졸업,구례읍장,(현)도청이전반대통합추진위원회공동대표,2002,53,0,0,0,0,0,0,0,0,0,0,0,0,16.76277351,master only (1),0,16.76277351
